eco_id	eco_name	slug	oneearth_title	match_type	score
245	Mentawai Islands rain forests	mentawai-islands-rainforests	Mentawai Islands Rainforests	norm_exact	1.0000
246	Mindanao montane rain forests	mindanao-montane-rainforests	Mindanao Montane Rainforests	norm_exact	1.0000
247	Mindanao-Eastern Visayas rain forests	mindanao-eastern-visayas-rainforests	Mindanao-Eastern Visayas Rainforests	norm_exact	1.0000
248	Mindoro rain forests	mindoro-rainforests	Mindoro Rainforests	norm_exact	1.0000
249	Mizoram-Manipur-Kachin rain forests	mizoram-manipur-kachin-rainforests	Mizoram-Manipur-Kachin Rainforests	norm_exact	1.0000
250	Myanmar coastal rain forests	myanmar-coastal-rainforests	Myanmar Coastal Rainforests	norm_exact	1.0000
251	Nansei Islands subtropical evergreen forests	nansei-islands-subtropical-evergreen-forests	Nansei Islands Subtropical Evergreen Forests	norm_exact	1.0000
252	Nicobar Islands rain forests	nicobar-islands-rainforests	Nicobar Islands Rainforests	norm_exact	1.0000
253	North Western Ghats moist deciduous forests	north-western-ghats-moist-deciduous-forests	North Western Ghats Moist Deciduous Forests	norm_exact	1.0000
254	North Western Ghats montane rain forests	north-western-ghats-montane-rainforests	North Western Ghats Montane Rainforests	norm_exact	1.0000
255	Northern Annamites rain forests	northern-annamites-rainforests	Northern Annamites Rainforests	norm_exact	1.0000
256	Northern Indochina subtropical forests	northern-indochina-subtropical-forests	Northern Indochina Subtropical Forests	norm_exact	1.0000
257	Northern Khorat Plateau moist deciduous forests	northern-khorat-plateau-moist-deciduous-forests	Northern Khorat Plateau Moist Deciduous Forests	norm_exact	1.0000
258	Northern Thailand-Laos moist deciduous forests	northern-thailand-laos-moist-deciduous-forests	Northern Thailand-Laos Moist Deciduous Forests	norm_exact	1.0000
259	Northern Triangle subtropical forests	northern-triangle-subtropical-forests	Northern Triangle Subtropical Forests	norm_exact	1.0000
260	Northern Vietnam lowland rain forests	northern-vietnam-lowland-rainforests	Northern Vietnam Lowland Rainforests	norm_exact	1.0000
261	Orissa semi-evergreen forests	orissa-semi-evergreen-forests	Orissa Semi-Evergreen Forests	norm_exact	1.0000
262	Palawan rain forests	palawan-rainforests	Palawan Rainforests	norm_exact	1.0000
263	Peninsular Malaysian montane rain forests	peninsular-malaysian-montane-rainforests	Peninsular Malaysian Montane Rainforests	norm_exact	1.0000
264	Peninsular Malaysian peat swamp forests	peninsular-malaysian-peat-swamp-forests	Peninsular Malaysian Peat Swamp Forests	norm_exact	1.0000
265	Peninsular Malaysian rain forests	peninsular-malaysian-rainforests	Peninsular Malaysian Rainforests	norm_exact	1.0000
266	Red River freshwater swamp forests	red-river-freshwater-swamp-forests	Red River Freshwater Swamp Forests	norm_exact	1.0000
267	South China Sea Islands	south-china-sea-islands	South China Sea Islands	norm_exact	1.0000
268	South China-Vietnam subtropical evergreen forests	south-china-vietnam-subtropical-evergreen-forests	South China-Vietnam Subtropical Evergreen Forests	norm_exact	1.0000
269	South Taiwan monsoon rain forests	south-taiwan-monsoon-rainforests	South Taiwan Monsoon Rainforests	norm_exact	1.0000
270	South Western Ghats moist deciduous forests	south-western-ghats-moist-deciduous-forests	South Western Ghats Moist Deciduous Forests	norm_exact	1.0000
271	South Western Ghats montane rain forests	south-western-ghats-montane-rainforests	South Western Ghats Montane Rainforests	norm_exact	1.0000
272	Southern Annamites montane rain forests	southern-annamites-montane-rainforests	Southern Annamites Montane Rainforests	norm_exact	1.0000
273	Southwest Borneo freshwater swamp forests	southwest-borneo-freshwater-swamp-forests	Southwest Borneo Freshwater Swamp Forests	norm_exact	1.0000
274	Sri Lanka lowland rain forests	sri-lanka-lowland-rainforests	Sri Lanka Lowland Rainforests	norm_exact	1.0000
275	Sri Lanka montane rain forests	sri-lanka-montane-rainforests	Sri Lanka Montane Rainforests	norm_exact	1.0000
276	Sulu Archipelago rain forests	sulu-archipelago-rainforests	Sulu Archipelago Rainforests	norm_exact	1.0000
277	Sumatran freshwater swamp forests	sumatran-freshwater-swamp-forests	Sumatran Freshwater Swamp Forests	norm_exact	1.0000
278	Sumatran lowland rain forests	sumatran-lowland-rainforests	Sumatran Lowland Rainforests	norm_exact	1.0000
279	Sumatran montane rain forests	sumatran-montane-rainforests	Sumatran Montane Rainforests	norm_exact	1.0000
280	Sumatran peat swamp forests	sumatran-peat-swamp-forests	Sumatran Peat Swamp Forests	norm_exact	1.0000
281	Sundaland heath forests	sundaland-heath-forests	Sundaland Heath Forests	norm_exact	1.0000
282	Sundarbans freshwater swamp forests	sundarbans-freshwater-swamp-forests	Sundarbans Freshwater Swamp Forests	norm_exact	1.0000
283	Taiwan subtropical evergreen forests	taiwan-subtropical-evergreen-forests	Taiwan Subtropical Evergreen Forests	norm_exact	1.0000
284	Tenasserim-South Thailand semi-evergreen rain forests	tenasserim-south-thailand-semi-evergreen-rainforests	Tenasserim-South Thailand Semi-Evergreen Rainforests	norm_exact	1.0000
285	Tonle Sap freshwater swamp forests	tonle-sap-freshwater-swamp-forests	Tonle Sap Freshwater Swamp Forests	norm_exact	1.0000
286	Tonle Sap-Mekong peat swamp forests	tonle-sap-mekong-peat-swamp-forests	Tonle Sap-Mekong Peat Swamp Forests	norm_exact	1.0000
287	Upper Gangetic Plains moist deciduous forests	upper-gangetic-plains-moist-deciduous-forests	Upper Gangetic Plains Moist Deciduous Forests	norm_exact	1.0000
288	Western Java montane rain forests	western-java-montane-rainforests	Western Java Montane Rainforests	norm_exact	1.0000
289	Western Java rain forests	western-java-rainforests	Western Java Rainforests	norm_exact	1.0000
290	Central Deccan Plateau dry deciduous forests	central-deccan-plateau-dry-deciduous-forests	Central Deccan Plateau Dry Deciduous Forests	norm_exact	1.0000
291	Central Indochina dry forests	central-indochina-dry-forests	Central Indochina Dry Forests	norm_exact	1.0000
292	Chhota-Nagpur dry deciduous forests	chhota-nagpur-dry-deciduous-forests	Chhota-Nagpur Dry Deciduous Forests	norm_exact	1.0000
293	East Deccan dry-evergreen forests	east-deccan-dry-evergreen-forests	East Deccan Dry-Evergreen Forests	norm_exact	1.0000
294	Irrawaddy dry forests	irrawaddy-dry-forests	Irrawaddy Dry Forests	norm_exact	1.0000
295	Khathiar-Gir dry deciduous forests	khathiar-gir-dry-deciduous-forests	Khathiar-Gir Dry Deciduous Forests	norm_exact	1.0000
296	Narmada Valley dry deciduous forests	narmada-valley-dry-deciduous-forests	Narmada Valley Dry Deciduous Forests	norm_exact	1.0000
297	North Deccan dry deciduous forests	north-deccan-dry-deciduous-forests	North Deccan Dry Deciduous Forests	norm_exact	1.0000
298	South Deccan Plateau dry deciduous forests	south-deccan-plateau-dry-deciduous-forests	South Deccan Plateau Dry Deciduous Forests	norm_exact	1.0000
299	Southeast Indochina dry evergreen forests	southeastern-indochina-dry-evergreen-forests	Southeastern Indochina Dry Evergreen Forests	fuzzy_auto	0.9647
300	Southern Vietnam lowland dry forests	southern-vietnam-lowland-dry-forests	Southern Vietnam Lowland Dry Forests	norm_exact	1.0000
301	Sri Lanka dry-zone dry evergreen forests	sri-lanka-dry-zone-dry-evergreen-forests	Sri Lanka Dry-Zone Dry Evergreen Forests	norm_exact	1.0000
302	Himalayan subtropical pine forests	himalayan-subtropical-pine-forests	Himalayan Subtropical Pine Forests	norm_exact	1.0000
303	Luzon tropical pine forests	luzon-tropical-pine-forests	Luzon Tropical Pine Forests	norm_exact	1.0000
304	Northeast India-Myanmar pine forests	northeast-india-myanmar-pine-forests	Northeast India-Myanmar Pine Forests	norm_exact	1.0000
305	Sumatran tropical pine forests	sumatran-tropical-pine-forests	Sumatran Tropical Pine Forests	norm_exact	1.0000
306	Eastern Himalayan broadleaf forests	eastern-himalayan-broadleaf-forests	Eastern Himalayan Broadleaf Forests	norm_exact	1.0000
307	Northern Triangle temperate forests	northern-triangle-temperate-forests	Northern Triangle Temperate Forests	norm_exact	1.0000
308	Western Himalayan broadleaf forests	western-himalayan-broadleaf-forests	Western Himalayan Broadleaf Forests	norm_exact	1.0000
309	Eastern Himalayan subalpine conifer forests	eastern-himalayan-subalpine-conifer-forests	Eastern Himalayan Subalpine Conifer Forests	norm_exact	1.0000
310	Western Himalayan subalpine conifer forests	western-himalayan-subalpine-conifer-forests	Western Himalayan Subalpine Conifer Forests	norm_exact	1.0000
311	Terai-Duar savanna and grasslands	terai-duar-savanna-and-grasslands	Terai-Duar Savanna and Grasslands	norm_exact	1.0000
312	Rann of Kutch seasonal salt marsh	rann-of-kutch-seasonal-salt-marsh	Rann of Kutch Seasonal Salt Marsh	norm_exact	1.0000
313	Kinabalu montane alpine meadows	kinabalu-montane-alpine-meadows	Kinabalu Montane Alpine Meadows	norm_exact	1.0000
314	Aravalli west thorn scrub forests	aravalli-west-thorn-scrub-forests	Aravalli West Thorn Scrub Forests	norm_exact	1.0000
315	Deccan thorn scrub forests	deccan-thorn-scrub-forests	Deccan Thorn Scrub Forests	norm_exact	1.0000
316	Godavari-Krishna mangroves	godavari-krishna-mangroves	Godavari-Krishna Mangroves	norm_exact	1.0000
317	Indus Valley desert	indus-valley-desert	Indus Valley Desert	norm_exact	1.0000
318	Thar desert	thar-desert	Thar Desert	norm_exact	1.0000
319	Indochina mangroves	indochina-mangroves	Indochina Mangroves	norm_exact	1.0000
320	Indus River Delta-Arabian Sea mangroves	indus-river-delta-arabian-sea-mangroves	Indus River Delta-Arabian Sea Mangroves	norm_exact	1.0000
321	Myanmar Coast mangroves	myanmar-coast-mangroves	Myanmar Coast Mangroves	norm_exact	1.0000
322	Sunda Shelf mangroves	sunda-shelf-mangroves	Sunda Shelf Mangroves	norm_exact	1.0000
323	Sundarbans mangroves	sundarbans-mangroves	Sundarbans Mangroves	norm_exact	1.0000
324	Sonoran-Sinaloan subtropical dry forest	sonoran-sinaloan-subtropical-dry-forest	Sonoran-Sinaloan Subtropical Dry Forest	norm_exact	1.0000
325	Bermuda subtropical conifer forests	bermuda-subtropical-conifer-forests	Bermuda Subtropical Conifer Forests	norm_exact	1.0000
326	Sierra Madre Occidental pine-oak forests	sierra-madre-occidental-pine-oak-forests	Sierra Madre Occidental Pine-Oak Forests	norm_exact	1.0000
327	Sierra Madre Oriental pine-oak forests	sierra-madre-oriental-pine-oak-forests	Sierra Madre Oriental Pine-Oak Forests	norm_exact	1.0000
328	Allegheny Highlands forests	allegheny-highlands-forests	Allegheny Highlands Forests	norm_exact	1.0000
329	Appalachian mixed mesophytic forests	appalachian-mixed-mesophytic-forests	Appalachian Mixed Mesophytic Forests	norm_exact	1.0000
330	Appalachian Piedmont forests	appalachian-piedmont-forests	Appalachian Piedmont Forests	norm_exact	1.0000
331	Appalachian-Blue Ridge forests	appalachian-blue-ridge-forests	Appalachian-Blue Ridge forests	norm_exact	1.0000
334	Eastern Great Lakes lowland forests	eastern-great-lakes-lowland-forests	Eastern Great Lakes Lowland Forests	norm_exact	1.0000
335	Gulf of St. Lawrence lowland forests	gulf-of-st-lawrence-lowland-forests	Gulf of St. Lawrence Lowland Forests	norm_exact	1.0000
336	Interior Plateau US Hardwood Forests	interior-plateau-us-hardwood-forests	Interior Plateau US Hardwood Forests	norm_exact	1.0000
337	Mississippi lowland forests	mississippi-lowland-forests	Mississippi Lowland Forests	norm_exact	1.0000
338	New England-Acadian forests	new-england-acadian-forests	New England-Acadian Forests	norm_exact	1.0000
339	Northeast US Coastal forests	northeast-us-coastal-forests	Northeast US Coastal Forests	norm_exact	1.0000
340	Ozark Highlands mixed forests	ozark-highlands-mixed-forests	Ozark Highlands Mixed Forests	norm_exact	1.0000
341	Ozark Mountain forests	ozark-mountain-forests	Ozark Mountain Forests	norm_exact	1.0000
342	Southern Great Lakes forests	southern-great-lakes-forests	Southern Great Lakes Forests	norm_exact	1.0000
343	Upper Midwest US forest-savanna transition	upper-midwest-us-forest-savanna-transition	Upper Midwest US Forest-Savanna Transition	norm_exact	1.0000
344	Western Great Lakes forests	western-great-lakes-forests	Western Great Lakes Forests	norm_exact	1.0000
345	Alberta-British Columbia foothills forests	alberta-british-columbia-foothills-forests	Alberta-British Columbia Foothills Forests	norm_exact	1.0000
346	Arizona Mountains forests	arizona-mountains-forests	Arizona Mountains Forests	norm_exact	1.0000
347	Atlantic coastal pine barrens	atlantic-coastal-pine-barrens	Atlantic Coastal Pine Barrens	norm_exact	1.0000
348	Blue Mountains forests	blue-mountains-forests	Blue Mountains Forests	norm_exact	1.0000
349	British Columbia coastal conifer forests	british-columbia-coastal-conifer-forests	British Columbia Coastal Conifer Forests	norm_exact	1.0000
350	Central British Columbia Mountain forests	central-british-columbia-mountain-forests	Central British Columbia Mountain Forests	norm_exact	1.0000
351	Central Pacific Northwest coastal forests	central-pacific-northwest-coastal-forests	Central Pacific Northwest Coastal Forests	norm_exact	1.0000
352	Central-Southern Cascades Forests	central-southern-cascades-forests	Central-Southern Cascades Forests	norm_exact	1.0000
353	Colorado Rockies forests	colorado-rockies-forests	Colorado Rockies Forests	norm_exact	1.0000
354	Eastern Cascades forests	eastern-cascades-forests	Eastern Cascades Forests	norm_exact	1.0000
355	Fraser Plateau and Basin conifer forests	fraser-plateau-and-basin-conifer-forests	Fraser Plateau and Basin Conifer Forests	norm_exact	1.0000
356	Great Basin montane forests	great-basin-montane-forests	Great Basin Montane Forests	norm_exact	1.0000
357	Klamath-Siskiyou forests	klamath-siskiyou-forests	Klamath-Siskiyou Forests	norm_exact	1.0000
358	North Cascades conifer forests	north-cascades-conifer-forests	North Cascades Conifer Forests	norm_exact	1.0000
359	Northern California coastal forests	northern-california-coastal-forests	Northern California Coastal Forests	norm_exact	1.0000
360	Northern Pacific Alaskan coastal forests	northern-pacific-alaskan-coastal-forests	Northern Pacific Alaskan Coastal Forests	norm_exact	1.0000
361	Northern Rockies conifer forests	northern-rockies-conifer-forests	Northern Rockies Conifer Forests	norm_exact	1.0000
362	Okanogan dry forests	okanogan-dry-forests	Okanogan Dry Forests	norm_exact	1.0000
364	Puget lowland forests	puget-lowland-forests	Puget Lowland Forests	norm_exact	1.0000
366	Sierra Nevada forests	sierra-nevada-forests	Sierra Nevada Forests	norm_exact	1.0000
367	South Central Rockies forests	south-central-rockies-forests	South Central Rockies Forests	norm_exact	1.0000
368	Wasatch and Uinta montane forests	wasatch-and-uinta-montane-forests	Wasatch and Uinta Montane Forests	norm_exact	1.0000
369	Alaska Peninsula montane taiga	alaska-peninsula-montane-taiga	Alaska Peninsula Montane Taiga	norm_exact	1.0000
370	Central Canadian Shield forests	central-canadian-shield-forests	Central Canadian Shield Forests	norm_exact	1.0000
371	Cook Inlet taiga	cook-inlet-taiga	Cook Inlet Taiga	norm_exact	1.0000
372	Copper Plateau taiga	copper-plateau-taiga	Copper Plateau Taiga	norm_exact	1.0000
374	Eastern Canadian Shield taiga	eastern-canadian-shield-taiga	Eastern Canadian Shield Taiga	norm_exact	1.0000
375	Interior Alaska-Yukon lowland taiga	interior-alaska-yukon-lowland-taiga	Interior Alaska-Yukon Lowland Taiga	norm_exact	1.0000
376	Mid-Canada Boreal Plains forests	mid-canada-boreal-plains-forests	Mid-Canada Boreal Plains Forests	norm_exact	1.0000
377	Midwest Canadian Shield forests	midwest-canadian-shield-forests	Midwest Canadian Shield Forests	norm_exact	1.0000
378	Muskwa-Slave Lake taiga	muskwa-slave-lake-taiga	Muskwa-Slave Lake Taiga	norm_exact	1.0000
379	Northern Canadian Shield taiga	northern-canadian-shield-taiga	Northern Canadian Shield Taiga	norm_exact	1.0000
380	Northern Cordillera forests	northern-cordillera-forests	Northern Cordillera Forests	norm_exact	1.0000
381	Northwest Territories taiga	northwest-territories-taiga	Northwest Territories Taiga	norm_exact	1.0000
382	Southern Hudson Bay taiga	southern-hudson-bay-taiga	Southern Hudson Bay Taiga	norm_exact	1.0000
383	Watson Highlands taiga	watson-highlands-taiga	Watson Highlands Taiga	norm_exact	1.0000
384	Western Gulf coastal grasslands	western-gulf-coastal-grasslands	Western Gulf Coastal Grasslands	norm_exact	1.0000
385	California Central Valley grasslands	california-central-valley-grasslands	California Central Valley Grasslands	norm_exact	1.0000
386	Canadian Aspen forests and parklands	canadian-aspen-forests-and-parklands	Canadian Aspen Forests and Parklands	norm_exact	1.0000
387	Central US forest-grasslands transition	central-us-forest-grasslands-transition	Central US Forest-Grasslands Transition	norm_exact	1.0000
388	Central Tallgrass prairie	central-tallgrass-prairie	Central Tallgrass Prairie	norm_exact	1.0000
389	Central-Southern US mixed grasslands	central-southern-us-mixed-grasslands	Central-Southern US Mixed Grasslands	norm_exact	1.0000
390	Cross-Timbers savanna-woodland	cross-timbers-savanna-woodland	Cross-Timbers Savanna-Woodland	norm_exact	1.0000
391	Edwards Plateau savanna	edwards-plateau-savanna	Edwards Plateau Savanna	norm_exact	1.0000
392	Flint Hills tallgrass prairie	flint-hills-tallgrass-prairie	Flint Hills Tallgrass Prairie	norm_exact	1.0000
393	Mid-Atlantic US coastal savannas	mid-atlantic-us-coastal-savannas	Mid-Atlantic US Coastal Savannas	norm_exact	1.0000
394	Montana Valley and Foothill grasslands	montana-valley-and-foothill-grasslands	Montana Valley and Foothill Grasslands	norm_exact	1.0000
395	Nebraska Sand Hills mixed grasslands	nebraska-sand-hills-mixed-grasslands	Nebraska Sand Hills Mixed Grasslands	norm_exact	1.0000
396	Northern Shortgrass prairie	northern-shortgrass-prairie	Northern Shortgrass Prairie	norm_exact	1.0000
397	Northern Tallgrass prairie	northern-tallgrass-prairie	Northern Tallgrass Prairie	norm_exact	1.0000
398	Palouse prairie	palouse-prairie	Palouse Prairie	norm_exact	1.0000
399	Southeast US conifer savannas	southeast-us-conifer-savannas	Southeast US Conifer Savannas	norm_exact	1.0000
401	Texas blackland prairies	texas-blackland-prairies	Texas Blackland Prairies	norm_exact	1.0000
402	Western shortgrass prairie	western-shortgrass-prairie	Western Shortgrass Prairie	norm_exact	1.0000
403	Willamette Valley oak savanna	willamette-valley-oak-savanna	Willamette Valley Oak Savanna	norm_exact	1.0000
404	Ahklun and Kilbuck Upland Tundra	ahklun-and-kilbuck-upland-tundra	Ahklun and Kilbuck Upland Tundra	norm_exact	1.0000
405	Alaska-St. Elias Range tundra	alaska-st-elias-range-tundra	Alaska-St. Elias Range Tundra	norm_exact	1.0000
406	Aleutian Islands tundra	aleutian-islands-tundra	Aleutian Islands Tundra	norm_exact	1.0000
407	Arctic coastal tundra	arctic-coastal-tundra	Arctic Coastal Tundra	norm_exact	1.0000
408	Arctic foothills tundra	arctic-foothills-tundra	Arctic Foothills Tundra	norm_exact	1.0000
409	Beringia lowland tundra	beringia-lowland-tundra	Beringia Lowland Tundra	norm_exact	1.0000
410	Beringia upland tundra	beringia-upland-tundra	Beringia Upland Tundra	norm_exact	1.0000
411	Brooks-British Range tundra	brooks-british-range-tundra	Brooks-British Range tundra	norm_exact	1.0000
412	Canadian High Arctic tundra	canadian-high-arctic-tundra	Canadian High Arctic Tundra	norm_exact	1.0000
413	Canadian Low Arctic tundra	canadian-low-arctic-tundra	Canadian Low Arctic Tundra	norm_exact	1.0000
414	Canadian Middle Arctic Tundra	canadian-middle-arctic-tundra	Canadian Middle Arctic Tundra	norm_exact	1.0000
415	Davis Highlands tundra	davis-highlands-tundra	Davis Highlands Tundra	norm_exact	1.0000
417	Kalaallit Nunaat Arctic steppe	kalaallit-nunaat-arctic-steppe	Kalaallit Nunaat Arctic Steppe	norm_exact	1.0000
418	Kalaallit Nunaat High Arctic tundra	kalaallit-nunaat-high-arctic-tundra	Kalaallit Nunaat High Arctic Tundra	norm_exact	1.0000
419	Ogilvie-MacKenzie alpine tundra	ogilvie-mackenzie-alpine-tundra	Ogilvie-Mackenzie Alpine Tundra	norm_exact	1.0000
420	Pacific Coastal Mountain icefields and tundra	pacific-coastal-mountain-icefields-and-tundra	Pacific Coastal Mountain Icefields and Tundra	norm_exact	1.0000
421	Torngat Mountain tundra	torngat-mountain-tundra	Torngat Mountain Tundra	norm_exact	1.0000
422	California coastal sage and chaparral	california-coastal-sage-and-chaparral	California Coastal Sage and Chaparral	norm_exact	1.0000
423	California interior chaparral and woodlands	california-interior-chaparral-and-woodlands	California Interior Chaparral and Woodlands	norm_exact	1.0000
424	California montane chaparral and woodlands	california-montane-chaparral-and-woodlands	California Montane Chaparral and Woodlands	norm_exact	1.0000
425	Santa Lucia Montane Chaparral & Woodlands	santa-lucia-montane-chaparral-and-woodlands	Santa Lucia Montane Chaparral and Woodlands	norm_exact	1.0000
426	Baja California desert	baja-california-desert	Baja California Desert	norm_exact	1.0000
427	Central Mexican matorral	central-mexican-matorral	Central Mexican Matorral	norm_exact	1.0000
428	Chihuahuan desert	chihuahuan-desert	Chihuahuan Desert	norm_exact	1.0000
429	Colorado Plateau shrublands	colorado-plateau-shrublands	Colorado Plateau Shrublands	norm_exact	1.0000
430	Great Basin shrub steppe	great-basin-shrub-steppe	Great Basin Shrub Steppe	norm_exact	1.0000
431	Gulf of California xeric scrub	gulf-of-california-xeric-scrub	Gulf of California Xeric Scrub	norm_exact	1.0000
432	Meseta Central matorral	meseta-central-matorral	Meseta Central Matorral	norm_exact	1.0000
433	Mojave desert	mojave-desert	Mojave Desert	norm_exact	1.0000
434	Snake-Columbia shrub steppe	snake-columbia-shrub-steppe	Snake-Columbia Shrub Steppe	norm_exact	1.0000
435	Sonoran desert	sonoran-desert	Sonoran Desert	norm_exact	1.0000
436	Tamaulipan matorral	tamaulipan-matorral	Tamaulipan Matorral	norm_exact	1.0000
437	Tamaulipan mezquital	tamaulipan-mezquital	Tamaulipan Mezquital	norm_exact	1.0000
438	Wyoming Basin shrub steppe	wyoming-basin-shrub-steppe	Wyoming Basin Shrub Steppe	norm_exact	1.0000
439	Alto Paraná Atlantic forests	alto-parana-atlantic-forests	Alto Paraná Atlantic Forests	norm_exact	1.0000
440	Araucaria moist forests	araucaria-moist-forests	Araucaria Moist Forests	norm_exact	1.0000
441	Atlantic Coast restingas	atlantic-coast-restingas	Atlantic Coast Restingas	norm_exact	1.0000
442	Bahia coastal forests	bahia-coastal-forests	Bahia Coastal Forests	norm_exact	1.0000
443	Bahia interior forests	bahia-interior-forests	Bahía Interior Forests	norm_exact	1.0000
444	Bolivian Yungas	bolivian-yungas	Bolivian Yungas	norm_exact	1.0000
445	Caatinga Enclaves moist forests	caatinga-enclaves-moist-forests	Caatinga Enclaves Moist Forests	norm_exact	1.0000
446	Caqueta moist forests	caqueta-moist-forests	Caqueta Moist Forests	norm_exact	1.0000
447	Catatumbo moist forests	catatumbo-moist-forests	Catatumbo Moist Forests	norm_exact	1.0000
448	Cauca Valley montane forests	cauca-valley-montane-forests	Cauca Valley Montane Forests	norm_exact	1.0000
449	Cayos Miskitos-San Andrés and Providencia moist forests	cayos-miskitos-san-andres-and-providencia-moist-forests	Cayos Miskitos-San Andrés and Providencia Moist Forests	norm_exact	1.0000
450	Central American Atlantic moist forests	central-american-atlantic-moist-forests	Central American Atlantic Moist Forests	norm_exact	1.0000
451	Central American montane forests	central-american-montane-forests	Central American Montane Forests	norm_exact	1.0000
452	Chiapas montane forests	chiapas-montane-forests	Chiapas Montane Forests	norm_exact	1.0000
453	Chimalapas montane forests	chimalapas-montane-forests	Chimalapas Montane Forests	norm_exact	1.0000
454	Chocó-Darién moist forests	choco-darien-moist-forests	Chocó-Darién Moist Forests	norm_exact	1.0000
455	Cocos Island moist forests	cocos-island-moist-forests	Cocos Island Moist Forests	norm_exact	1.0000
456	Cordillera La Costa montane forests	cordillera-de-la-costa-montane-forests	Cordillera de la Costa Montane Forests	fuzzy_auto	0.9589
457	Cordillera Oriental montane forests	cordillera-oriental-montane-forests	Cordillera Oriental Montane Forests	norm_exact	1.0000
458	Costa Rican seasonal moist forests	costa-rican-seasonal-moist-forests	Costa Rican Seasonal Moist Forests	norm_exact	1.0000
459	Cuban moist forests	cuban-moist-forests	Cuban Moist Forests	norm_exact	1.0000
460	Eastern Cordillera Real montane forests	eastern-cordillera-real-montane-forests	Eastern Cordillera Real Montane Forests	norm_exact	1.0000
461	Eastern Panamanian montane forests	eastern-panamanian-montane-forests	Eastern Panamanian Montane Forests	norm_exact	1.0000
462	Fernando de Noronha-Atol das Rocas moist forests	fernando-de-noronha-atol-das-rocas-moist-forests	Fernando De Noronha-Atol Das Rocas Moist Forests	norm_exact	1.0000
463	Guianan freshwater swamp forests	guianan-freshwater-swamp-forests	Guianan Freshwater Swamp Forests	norm_exact	1.0000
464	Guianan Highlands moist forests	guianan-highlands-moist-forests	Guianan Highlands Moist Forests	norm_exact	1.0000
465	Guianan lowland moist forests	guianan-lowland-moist-forests	Guianan Lowland Moist Forests	norm_exact	1.0000
466	Guianan piedmont moist forests	guianan-piedmont-moist-forests	Guianan Piedmont Moist Forests	norm_exact	1.0000
467	Gurupa várzea	gurupa-varzea	Gurupa Várzea	norm_exact	1.0000
468	Hispaniolan moist forests	hispaniolan-moist-forests	Hispaniolan Moist Forests	norm_exact	1.0000
469	Iquitos várzea	iquitos-varzea	Iquitos Várzea	norm_exact	1.0000
470	Isthmian-Atlantic moist forests	isthmian-atlantic-moist-forests	Isthmian-Atlantic Moist Forests	norm_exact	1.0000
471	Isthmian-Pacific moist forests	isthmian-pacific-moist-forests	Isthmian-Pacific Moist Forests	norm_exact	1.0000
472	Jamaican moist forests	jamaican-moist-forests	Jamaican Moist Forests	norm_exact	1.0000
473	Japurá-Solimões-Negro moist forests	japura-solimoes-negro-moist-forests	Japurá-Solimões-Negro Moist Forests	norm_exact	1.0000
474	Juruá-Purus moist forests	jurua-purus-moist-forests	Juruá-Purus Moist Forests	norm_exact	1.0000
475	Leeward Islands moist forests	leeward-islands-moist-forests	Leeward Islands Moist Forests	norm_exact	1.0000
476	Madeira-Tapajós moist forests	madeira-tapajos-moist-forests	Madeira-Tapajós Moist Forests	norm_exact	1.0000
477	Magdalena Valley montane forests	magdalena-valley-montane-forests	Magdalena Valley Montane Forests	norm_exact	1.0000
478	Magdalena-Urabá moist forests	magdalena-uraba-moist-forests	Magdalena-Urabá Moist Forests	norm_exact	1.0000
479	Marañón dry forests	maranon-dry-forests	Marañon Dry Forests	norm_exact	1.0000
480	Marajó várzea	marajo-varzea	Marajó Várzea	norm_exact	1.0000
481	Mato Grosso tropical dry forests	mato-grosso-tropical-dry-forests	Mato Grosso Tropical Dry Forests	norm_exact	1.0000
482	Monte Alegre várzea	monte-alegre-varzea	Monte Alegre Várzea	norm_exact	1.0000
483	Napo moist forests	napo-moist-forests	Napo Moist Forests	norm_exact	1.0000
484	Negro-Branco moist forests	negro-branco-moist-forests	Negro-Branco Moist Forests	norm_exact	1.0000
485	Northeast Brazil restingas	northeast-brazil-restingas	Northeast Brazil Restingas	norm_exact	1.0000
486	Northwest Andean montane forests	northwest-andean-montane-forests	Northwest Andean Montane Forests	norm_exact	1.0000
487	Oaxacan montane forests	oaxacan-montane-forests	Oaxacan Montane Forests	norm_exact	1.0000
488	Orinoco Delta swamp forests	orinoco-delta-swamp-forests	Orinoco Delta Swamp Forests	norm_exact	1.0000
489	Pantanos de Centla	pantanos-de-centla	Pantanos De Centla	norm_exact	1.0000
490	Pantepui forests & shrublands	pantepui-forests-and-shrublands	Pantepui Forests and Shrublands	norm_exact	1.0000
491	Pernambuco coastal forests	pernambuco-coastal-forests	Pernambuco Coastal Forests	norm_exact	1.0000
492	Pernambuco interior forests	pernambuco-interior-forests	Pernambuco Interior Forests	norm_exact	1.0000
493	Peruvian Yungas	peruvian-yungas	Peruvian Yungas	norm_exact	1.0000
494	Petén-Veracruz moist forests	peten-veracruz-moist-forests	Petén-Veracruz Moist Forests	norm_exact	1.0000
495	Puerto Rican moist forests	puerto-rican-moist-forests	Puerto Rican Moist Forests	norm_exact	1.0000
496	Purus várzea	purus-varzea	Purus Várzea	norm_exact	1.0000
